[0, 1, 2, 3, 10, 15, 18, 26]
[0, 1, 2, 3, 13, 14, 22, 23]
[0, 1, 2, 3, 13, 15, 18, 26]
[0, 1, 2, 3, 13, 18, 21, 26]
[0, 1, 2, 3, 13, 20, 24, 25]
[0, 1, 2, 3, 15, 18, 22, 26]
[0, 1, 2, 6, 7, 8, 9, 16]
[0, 1, 2, 6, 7, 8, 9, 19]
[0, 1, 2, 6, 7, 8, 9, 21]
[0, 1, 2, 6, 7, 8, 9, 22]
[0, 1, 2, 6, 7, 9, 12, 14]
[0, 1, 2, 6, 7, 9, 12, 16]
[0, 1, 2, 6, 7, 9, 13, 19]
[0, 1, 2, 6, 7, 9, 13, 22]
[0, 1, 2, 6, 7, 9, 14, 23]
[0, 1, 2, 6, 7, 9, 15, 20]
[0, 1, 2, 6, 7, 9, 15, 21]
[0, 1, 2, 6, 7, 9, 16, 20]
[0, 1, 2, 6, 7, 9, 16, 21]
[0, 1, 2, 6, 7, 9, 17, 19]
[0, 1, 2, 6, 7, 9, 17, 21]
[0, 1, 2, 6, 7, 9, 17, 26]
[0, 1, 2, 6, 7, 9, 20, 25]
[0, 1, 2, 6, 7, 9, 21, 24]
[0, 1, 2, 6, 7, 10, 11, 13]
[0, 1, 2, 6, 7, 10, 12, 14]
[0, 1, 2, 6, 7, 10, 14, 17]
[0, 1, 2, 6, 7, 10, 14, 18]
[0, 1, 2, 6, 7, 10, 14, 21]
[0, 1, 2, 6, 7, 10, 14, 23]
[0, 1, 2, 6, 7, 10, 14, 25]
[0, 1, 2, 6, 7, 10, 17, 18]
[0, 1, 2, 6, 7, 10, 21, 23]
[0, 1, 2, 6, 7, 11, 13, 19]
[0, 1, 2, 6, 7, 11, 17, 21]
[0, 1, 2, 6, 7, 12, 20, 23]
[0, 1, 2, 6, 7, 13, 14, 19]
[0, 1, 2, 6, 7, 13, 18, 19]
[0, 1, 2, 6, 7, 13, 19, 23]
[0, 1, 2, 6, 7, 14, 17, 21]
[0, 1, 2, 6, 7, 14, 18, 20]
[0, 1, 2, 6, 7, 17, 20, 21]
[0, 1, 2, 6, 7, 17, 21, 23]
[0, 1, 2, 6, 9, 13, 15, 23]
[0, 1, 2, 6, 9, 13, 15, 25]
[0, 1, 2, 6, 9, 13, 15, 26]
[0, 1, 2, 6, 9, 15, 16, 17]
[0, 1, 2, 6, 9, 15, 16, 20]
[0, 1, 2, 6, 9, 15, 16, 26]
[0, 1, 2, 6, 9, 16, 17, 24]
[0, 1, 2, 6, 9, 16, 17, 25]
[0, 1, 2, 6, 9, 16, 20, 25]
[0, 1, 2, 6, 10, 13, 14, 20]
[0, 1, 2, 6, 10, 13, 15, 23]
[0, 1, 2, 6, 10, 14, 15, 17]
[0, 1, 2, 6, 10, 14, 15, 26]
[0, 1, 2, 6, 10, 14, 16, 18]
[0, 1, 2, 6, 10, 14, 16, 20]
[0, 1, 2, 6, 10, 14, 16, 21]
[0, 1, 2, 6, 10, 14, 17, 21]
[0, 1, 2, 6, 10, 14, 17, 23]
[0, 1, 2, 6, 10, 14, 18, 20]
[0, 1, 2, 6, 10, 14, 21, 23]
[0, 1, 2, 6, 10, 14, 23, 25]
[0, 1, 2, 6, 10, 16, 17, 25]
[0, 1, 2, 6, 10, 16, 21, 25]
[0, 1, 2, 6, 10, 21, 23, 25]
[0, 1, 2, 6, 12, 13, 17, 19]
[0, 1, 2, 6, 13, 14, 15, 25]
[0, 1, 2, 6, 13, 14, 16, 17]
[0, 1, 2, 6, 13, 14, 16, 22]
[0, 1, 2, 6, 13, 14, 19, 20]
[0, 1, 2, 6, 13, 14, 19, 23]
[0, 1, 2, 6, 13, 14, 21, 22]
[0, 1, 2, 6, 13, 15, 23, 25]
[0, 1, 2, 6, 13, 15, 23, 26]
[0, 1, 2, 6, 13, 16, 17, 25]
[0, 1, 2, 6, 13, 16, 21, 22]
[0, 1, 2, 6, 13, 16, 21, 25]
[0, 1, 2, 6, 13, 16, 22, 25]
[0, 1, 2, 6, 13, 16, 25, 26]
[0, 1, 2, 6, 13, 17, 18, 19]
[0, 1, 2, 6, 13, 17, 20, 21]
[0, 1, 2, 6, 16, 17, 19, 25]
[0, 1, 2, 6, 16, 17, 19, 26]
[0, 1, 2, 6, 16, 17, 25, 26]
[0, 1, 2, 7, 8, 10, 14, 23]
[0, 1, 2, 7, 9, 15, 17, 21]
[0, 1, 2, 7, 9, 17, 21, 24]
[0, 1, 2, 7, 10, 12, 14, 23]
[0, 1, 2, 7, 10, 14, 21, 23]
[0, 1, 2, 7, 11, 13, 24, 25]
[0, 1, 2, 7, 11, 13, 24, 26]
[0, 1, 2, 7, 13, 15, 18, 26]
[0, 1, 2, 7, 13, 17, 18, 26]
[0, 1, 2, 7, 13, 18, 19, 26]
[0, 1, 2, 7, 13, 18, 21, 26]
[0, 1, 2, 7, 13, 18, 24, 26]
[0, 1, 2, 7, 13, 20, 21, 24]
[0, 1, 2, 7, 14, 17, 25, 26]
[0, 1, 2, 7, 15, 17, 18, 26]
[0, 1, 2, 7, 15, 20, 21, 24]
[0, 1, 2, 9, 15, 16, 17, 24]
[0, 1, 2, 9, 15, 16, 17, 25]
[0, 1, 2, 9, 15, 24, 25, 26]
[0, 1, 2, 9, 16, 17, 21, 24]
[0, 1, 2, 10, 11, 15, 16, 26]
[0, 1, 2, 10, 11, 16, 24, 26]
[0, 1, 2, 10, 14, 18, 21, 26]
[0, 1, 2, 13, 14, 18, 21, 25]
[0, 1, 2, 13, 16, 18, 21, 22]
[0, 1, 2, 13, 16, 18, 21, 26]
[0, 1, 2, 15, 16, 19, 21, 23]
[0, 1, 2, 15, 22, 23, 25, 26]
[0, 1, 2, 16, 17, 18, 21, 25]
[0, 1, 3, 8, 10, 11, 12, 14]
[0, 1, 3, 8, 10, 14, 21, 23]
[0, 1, 3, 8, 11, 13, 20, 22]
[0, 1, 3, 8, 11, 14, 17, 22]
[0, 1, 3, 11, 13, 16, 18, 26]
[0, 1, 3, 13, 15, 23, 25, 26]
[0, 1, 3, 13, 16, 19, 20, 23]
[0, 1, 3, 13, 16, 20, 21, 22]
[0, 1, 3, 13, 16, 20, 21, 25]
[0, 1, 3, 13, 16, 20, 22, 23]
[0, 1, 3, 13, 16, 20, 22, 25]
[0, 1, 3, 13, 16, 20, 25, 26]
[0, 1, 3, 16, 19, 20, 22, 23]
[0, 1, 5, 6, 8, 11, 16, 21]
[0, 1, 5, 6, 14, 17, 25, 26]
[0, 1, 5, 8, 14, 17, 22, 25]
[0, 1, 5, 8, 15, 16, 18, 21]
[0, 1, 5, 16, 17, 18, 21, 25]
[0, 1, 6, 8, 11, 13, 14, 19]
[0, 1, 6, 8, 11, 13, 14, 21]
[0, 1, 6, 8, 11, 13, 14, 22]
[0, 1, 6, 8, 11, 13, 16, 19]
[0, 1, 6, 8, 11, 13, 16, 21]
[0, 1, 6, 8, 11, 13, 16, 22]
[0, 1, 6, 8, 11, 13, 19, 20]
[0, 1, 6, 8, 11, 13, 20, 21]
[0, 1, 6, 8, 11, 13, 25, 26]
[0, 1, 6, 8, 11, 14, 16, 19]
[0, 1, 6, 8, 11, 14, 21, 22]
[0, 1, 6, 8, 11, 21, 22, 25]
[0, 1, 6, 8, 13, 14, 19, 23]
[0, 1, 6, 8, 13, 14, 21, 23]
[0, 1, 6, 8, 13, 20, 21, 25]
[0, 1, 6, 11, 13, 17, 20, 21]
[0, 1, 6, 11, 14, 17, 25, 26]
[0, 3, 7, 10, 11, 13, 20, 24]
